price,Address,area,Bedrooms,Bathrooms,Balcony,parking,Lift,Price_sqft
88000000,"7/701., Koliwadi, Mumbai - South Mumbai, Maharashtra",2350,4,4,5,2,2,37446.80851
70000000,"Lodha Marquise Pandurang Budhkar Marg Worli Mumbai Maharashtra 400018, Worli, Mumbai - South Mumbai, Maharashtra",2100,3,4,1,2,5,33333.33333
17000000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",830,2,2,1,1,1,20481.92771
5800000,"nalasopara Vasai link road, vasant nagari, Nalasopara East, Mumbai - Mira Road and Beyond, Maharashtra",965,3,3,1,1,1,6010.362694
14000000,"Ishwar Nagar, Mumbai - Central Line, Maharashtra",814,2,2,2,1,1,17199.0172
7000000,"Ramkrishna CHSL, RSC-6, Plot No. 52, Malwani Mhada Colony, Malad-West, Mumbai-400095, Malvani, Mumbai - North Mumbai, Maharashtra",900,2,2,1,1,1,7777.777778
18000000,"Ronak Jain Bhayander West Balaji Nagar Near Station, Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",1255,3,3,1,1,1,14342.62948
19500000,"Link Road, Chincholi bunder, Malad West, Link Road, Mumbai - Western Suburbs, Maharashtra",980,2,2,1,1,1,19897.95918
37000000,"P N Sarawgi Sanmati building no 187 flat no 5231 Pantnagar Opposite Kanta Apartment Ghatkoper east 400075, Ghatkopar East, Mumbai - Central Line, Maharashtra",1600,4,3,1,1,1,23125
18500000,"A-1304., Wadala, Mumbai - Harbour Line, Maharashtra",1050,2,2,1,1,1,17619.04762
15000000,"14., Powai, Mumbai - Central Line, Maharashtra",1150,2,2,1,1,2,13043.47826
16800000,"3601 Redwood, Tower 7, Mulund West, Mumbai - Central Line, Maharashtra",1110,2,2,1,1,1,15135.13514
17800000,"Powai, Mumbai - Central Line, Maharashtra",915,2,2,1,1,1,19453.55191
17000000,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1013,2,2,1,1,1,16781.83613
40000000,"A1 Apartment Cooperative Housing Society Walkeshwar Banganga Cross Lane Teen Batti Malabar Hill Mumbai Maharashtra 400006, Malabar Hill, Mumbai - South Mumbai, Maharashtra",1080,2,2,1,1,3,37037.03704
20500000,"Mumbai, Tardeo, Mumbai - South Mumbai, Maharashtra",750,2,2,1,1,1,27333.33333
14000000,"503., Bamanwada, Mumbai - Western Suburbs, Maharashtra",1200,2,2,3,1,1,11666.66667
11500000,"Bhandup West, Mumbai - Central Line, Maharashtra",850,2,2,1,1,1,13529.41176
70000000,"Hormuzd Cooperative Housing Society August Kranti Road Kemps Corner Mumbai Maharashtra 400036, Kemps Corner, Mumbai - South Mumbai, Maharashtra",1600,2,2,1,1,2,43750
17500000,"Wadhwa The Address Promenade Tower 3 LBS Road Ghatkopar West Mumbai Maharashtra 400086, Ghatkopar, Mumbai - Central Line, Maharashtra",1046,2,2,1,1,4,16730.40153
22500000,"Highway Rose Society Sant Janabai Road, Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1200,2,2,1,1,1,18750
18000000,"Tirupati Cooperative Housing Society Powai Park Hiranandani Garden Powai Mumbai Maharashtra 400076, Powai, Mumbai - Central Line, Maharashtra",960,2,2,1,1,1,18750
39500000,"Marathon Galaxy LBS Road Mulund West Mumbai Maharashtra 400080, LBS Marg, Mumbai - Central Line, Maharashtra",2300,6,5,1,1,2,17173.91304
7210000,"Global City Virar West, Virar, Mumbai - Mira Road and Beyond, Maharashtra",950,2,2,4,1,1,7589.473684
25500000,"Kalpatru Aura LBS Road Ghatkoper West Mumbai Maharashtra 400086, Ghatkopar, Mumbai - Central Line, Maharashtra",1350,3,3,1,1,2,18888.88889
15000000,"Powai Cosmopolitan Cooperative Housing Society LTD A S Marg Rambaug Powai Mumbai Maharashtra 400076, Powai, Mumbai - Central Line, Maharashtra",900,2,2,1,1,2,16666.66667
18500000,"Flat Number 5 2nd Floor Prafulla Vasant Cooperative Housing Society B Wing Gulmohar Lane VN Purav Marg Chunabhatti Sion Mumbai 400022, Sion, Mumbai - Central Mumbai, Maharashtra",825,2,2,1,1,1,22424.24242
38000000,"c wing 803, Andheri West, Mumbai - Western Suburbs, Maharashtra",1610,3,3,4,1,1,23602.48447
25000000,"Marol, Mumbai - Western Suburbs, Maharashtra",1350,4,4,1,1,1,18518.51852
6000000,"house number 10, Virar East, Mumbai - Mira Road and Beyond, Maharashtra",1250,2,3,1,1,1,4800
14000000,"202 Shivam CHS Military Road Marol  Andheri East Mumbai 400059, Andheri East, Mumbai - Western Suburbs, Maharashtra",1100,2,2,1,1,1,12727.27273
7700000,"Geeta Omkar Geeta Nagar Phase 7 Mira Bhayandar Road Mira Road East, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",790,2,2,1,1,1,9746.835443
130000000,"Flat Number 702 7th Floor Shraddhasuman Cooperative Housing Society Plot Number 37 B NS Road Number 6 JVPD Scheme Juhu Mumbai 400049, JVPD Scheme, Mumbai - Western Suburbs, Maharashtra",1700,4,3,1,2,2,76470.58824
37500000,"447 Siddhachal, Dr Ambedkar Road, opp. Aurora cinema, matunga east, Mumbai 19, Matunga East, Mumbai - Central Mumbai, Maharashtra",1000,2,2,3,1,1,37500
14900000,"TPS 3, Borivali West, Borivali West, Mumbai - Western Suburbs, Maharashtra",1050,2,2,4,1,1,14190.47619
18000000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1050,2,2,1,1,1,17142.85714
22500000,"Borivali east., Borivali East, Mumbai - Western Suburbs, Maharashtra",1185,2,2,1,1,2,18987.34177
15300000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",800,2,2,1,1,1,19125
70000000,"nepeansea road Malabar hills mumbai, Napean Sea Road, Mumbai - South Mumbai, Maharashtra",850,2,2,1,1,2,82352.94118
22500000,"Godrej Central Shell Colony Chembur Mumbai Maharashtra 400071, Chembur, Mumbai - Harbour Line, Maharashtra",1200,3,2,1,1,2,18750
16000000,"Jogeshwari West, Mumbai, Veera Desai Road, Mumbai, Maharashtra",850,3,2,1,1,2,18823.52941
27000000,"B 1303 Prem Tower S V Road Jawahar Nagar Goregaon West Mumbai 400104, Jawahar Nagar - Goregaon West, Mumbai - North Mumbai, Maharashtra",1376,3,3,1,1,1,19622.09302
12200000,"Dahisar East, Dahisar East, Mumbai - North Mumbai, Maharashtra",774,2,2,1,1,1,15762.2739
10500000,"Flat No 101, A-10, Sector 2, Shantinagar, Shanti Nagar-Mira Road, Mumbai, Maharashtra",985,3,2,1,1,0,10659.89848
15000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",510,2,2,1,1,1,29411.76471
14500000,"C 2005/2006., Akurli Nagar, Mumbai - North Mumbai, Maharashtra",1000,2,2,1,1,2,14500
5500000,"Global City Avenue I Building Number 1 Chikhaldongari Road Virar West Mumbai Maharashtra 401303, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",850,2,2,2,1,2,6470.588235
12500000,"Vadarpada Road No.2, Kandivali (E), Mumbai, Kandivali East, Mumbai - North Mumbai, Maharashtra",800,2,2,1,1,1,15625
22500000,"Skyline Viha Kirol Road Ghatkopar West Mumbai Maharashtra 400086, Ghatkopar, Mumbai - Central Line, Maharashtra, Ghatkopar West, Mumbai - Central Line, Maharashtra",1258,2,2,1,1,2,17885.53259
6000000,"Chandresh Residency Opposite Ganesh Temple Lodha Road Naya Nagar Mira Road East, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",750,2,2,4,1,1,8000
4500000,"Flat no 201, E wing, 2 Nd floor, Cosmos Solitaire, Global City, Virar West, 401303, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",688,2,2,4,1,1,6540.697674
15000000,"Sion East, Mumbai, Sion East, Mumbai - Central Mumbai, Maharashtra",1050,2,2,2,1,1,14285.71429
35000000,"Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",3260,5,5,4,1,1,10736.19632
10000000,"Mira Road, Beverly Park, Mumbai - Mira Road and Beyond, Maharashtra",1050,2,2,3,1,1,9523.809524
15000000,"605/b., Borivali East, Mumbai - Western Suburbs, Maharashtra",690,2,2,3,1,2,21739.13043
40000000,"Smruti building room E 2nd floor 85 Walkeshwar Road Near White House Mumbai 400006, Malabar Hill, Mumbai - South Mumbai, Maharashtra",1050,2,2,1,1,1,38095.2381
50200000,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",1000,3,3,3,1,0,50200
6800000,"Mumbai-Mira Road and Beyond, Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",900,2,2,1,1,1,7555.555556
14000000,"b101 maunishree app 3rd domnic colony tank road orlem malad west mumbai 400064, Malad West, Mumbai - Western Suburbs, Maharashtra",760,2,2,1,1,1,18421.05263
43100000,"off western Express highway, mira road east, thane 401107, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",4500,5,5,1,3,1,9577.777778
5500000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",890,2,2,3,1,1,6179.775281
13500000,"Goregaon West, Mumbai - North Mumbai, Maharashtra",740,2,2,1,1,1,18243.24324
27000000,"Mulund West, Mumbai - Central Line, Maharashtra",1550,3,2,3,1,1,17419.35484
30000000,"3rd floor, dada saheb phalke road, dadar east, mumbai 400 014, Hindu Colony, Mumbai - Central Mumbai, Maharashtra",880,2,2,1,1,1,34090.90909
28000000,"Kandivali East, Mumbai, Thakur Village, Mumbai - North Mumbai, Maharashtra",1080,3,3,3,1,3,25925.92593
5270000,"203, Vijay Nagar, Opposite Federal Bank, Waliv, Vasai East - 401208, Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",925,2,2,4,1,1,5697.297297
18000000,"none, Wadala, Mumbai - Harbour Line, Maharashtra",1201,2,2,4,1,2,14987.51041
19800000,"901 dazzle., Powai, Mumbai - Central Line, Maharashtra",1281,2,2,1,1,2,15456.67447
14500000,"Siddharth building parekh gully, Kandivali West, Mumbai - North Mumbai, Maharashtra",825,2,2,1,1,1,17575.75758
5900000,"Mahim East, Mumbai - Central Mumbai, Maharashtra",1172,2,2,1,1,1,5034.129693
32500000,"Cedar, 2305, Runwal Greens, Mulund West, Mulund West, Mumbai - Central Line, Maharashtra",1960,3,4,4,1,1,16581.63265
33300000,"Padma Nagar, Mumbai - North Mumbai, Maharashtra",2000,4,4,1,2,3,16650
29000000,"803 Flat No., Mulund West, Mumbai - Central Line, Maharashtra",1880,4,4,1,1,1,15425.53191
4600000,"Vinay Unique Gardens. Near Rustomji Global, Virar West, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",943,2,2,2,1,2,4878.04878
70000000,"May Fair Kumkum CHS S V Road Andheri West Mumbai 400058, Andheri West, Mumbai - Western Suburbs, Maharashtra",2200,4,4,1,1,2,31818.18182
52500000,"Chamunda Paradise behind jivan Vikas Kendra hospital Sai Mandir Marg Shivaji Nagar vile Parle east, Andheri East, Mumbai - Western Suburbs, Maharashtra",2285,4,5,1,2,5,22975.92998
9500000,"sudarshan sky gardens jasmine B -804, Anand nagar, ghodbander road, Thane West, Thane, Mumbai, Maharashtra",900,2,2,1,1,2,10555.55556
70000000,"Heritage Cooperative Housing Society Hiranandani Garden Powai Mumbai Maharashtra 400076, Powai, Mumbai - Central Line, Maharashtra",2327,3,3,2,2,4,30081.65019
22200000,"Neminath Avenue SVP Nagar, Versova Telephone Exchange  Andheri West Mumbai 400053, 4 Bunglows, Mumbai - Western Suburbs, Maharashtra",1250,2,2,1,1,2,17760
65000000,"dadar east railway station, Dadar West, Mumbai - South Mumbai, Maharashtra",2700,5,5,3,1,1,24074.07407
65000000,"tower 5 1303/4, Goregaon West, Mumbai - North Mumbai, Maharashtra",2200,4,4,1,2,3,29545.45455
65000000,"Shantilal Modi Road, Bhagat Colony, Kandivali West, Mumbai, Maharashtra, India., Kandivali West, Mumbai - North Mumbai, Maharashtra",4350,5,5,7,2,2,14942.52874
55000000,"Jolly Highrise Cooperative Housing Society  B Building Pali Mala Raod Pali Hill Bandra West Mumbai Maharashtra 400050, Bandra West, Mumbai - Western Suburbs, Maharashtra",1000,2,2,1,3,2,55000
90000000,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",2100,5,5,1,1,1,42857.14286
40000000,"Imperial Heights, Best Nagar, Goregaon West, Mumbai, Maharashtra 400104, Goregaon West, Mumbai - North Mumbai, Maharashtra",2090,3,4,2,2,5,19138.75598
60000000,"I Wing 1203, Jade Gardens, Gandhi Nagar, Bandra East Behind MIG Ckub, Bandra East, Mumbai - Western Suburbs, Maharashtra",1900,3,3,4,1,1,31578.94737
47500000,"Mulund west Runwal green, Mulund West, Mumbai - Central Line, Maharashtra",3200,4,4,4,1,1,14843.75
27000000,"Lokhandwala, Oshiwara, Mumbai - Western Suburbs, Maharashtra",1300,2,2,1,1,1,20769.23077
60000000,"JDP School Road, Andheri West, Mumbai - Western Suburbs, Maharashtra",1700,3,3,1,2,1,35294.11765
25800000,"Behind Jain Bunglow, Mumbai, Bhayandar East, Mumbai - Mira Road and Beyond, Maharashtra",1715,3,3,5,1,4,15043.73178
57000000,"Sarvesh Apartment Off Bhawani Shankar Road Dadar West Mumbai Maharashtra 400028, Dadar West, Mumbai - South Mumbai, Maharashtra",1800,4,4,1,1,1,31666.66667
13000000,"Mira Road, Mumbai, Srishti Complex, Mumbai - Mira Road and Beyond, Maharashtra",1235,2,2,1,1,2,10526.31579
100000000,"7th Floor, Napean Sea Road, Mumbai - South Mumbai, Maharashtra",1750,2,2,1,1,1,57142.85714
53000000,"14011402 crystal building neelkanth regent  Pant nagar Ghatkopar East Mumbai 400075, Pant Nagar, Mumbai - Central Line, Maharashtra",1910,4,4,1,1,2,27748.6911
25500000,"203. Atlantis CHS, Seven Bungalows, Mumbai - Western Suburbs, Maharashtra",1025,2,2,2,1,2,24878.04878
70000000,"Flat No 1 Ground Floor A B Nair Road Nr Juhu Post Office Mumbai 400049, Vile Parle West, Mumbai - Western Suburbs, Maharashtra",1900,3,3,1,4,1,36842.10526
47500000,"Lodha fiorenza 34f., Goregaon East, Mumbai - Western Suburbs, Maharashtra",2065,4,4,3,1,1,23002.42131
95000000,"Sapphire Main Avenue Santacruz West Mumbai  400054, Santacruz West, Mumbai - Western Suburbs, Maharashtra",1750,3,4,2,1,2,54285.71429
75000000,"201-202 A wing, Lower Parel, Mumbai - South Mumbai, Maharashtra",2100,4,4,1,1,1,35714.28571
21000000,"Bhandup West, Mumbai, Bhandup West, Mumbai - Central Line, Maharashtra",1233,3,2,1,1,3,17031.63017
120000000,"Oberoi sky gardens, Lokhandwala complex, Andheri West, Mumbai - Western Suburbs, Maharashtra",2845,4,5,5,2,3,42179.26186
33500000,"Chembur, Mumbai - Harbour Line, Maharashtra",1650,3,3,3,1,2,20303.0303
160000000,"Lower Parel, Mumbai, Lower Parel, Mumbai - South Mumbai, Maharashtra",4678,3,3,3,2,4,34202.65071
75000000,"Bombay realty Island City centre GD Ambedkar Marg next to Naigaon monorail station Dadar East Mumbai 400014, Dadar East, Mumbai - Central Mumbai, Maharashtra",2345,4,4,1,2,6,31982.94243
50400000,"Kanaki Level, Malad East, Mumbai - North Mumbai, Maharashtra",1708,4,4,4,1,1,29508.19672
7500000,"B Wing- 202. New shree avenue complex Near GCC club Hatkesh Mira Road - E Thane - 401107, Hatkesh Udyog, Mumbai - Mira Road and Beyond, Maharashtra",815,2,2,1,1,1,9202.453988
35000000,"Near Hanuman Road, Vile Parle (East), Mumbai 400057, Vile Parle East, Mumbai - Western Suburbs, Maharashtra",920,3,2,1,2,0,38043.47826
20000000,"Gundecha Altura, lbs marg, Bhandup West, LBS Marg, Mumbai - Central Line, Maharashtra",1200,3,2,1,1,2,16666.66667
25100000,"Malad West, Mumbai - Western Suburbs, Maharashtra",1240,3,3,1,1,1,20241.93548
18900000,"A-503., Kandivali West, Mumbai - North Mumbai, Maharashtra",1200,3,3,1,2,1,15750
30000000,"Arundhati Heights Swastik Park Chembur Mumbai Maharashtra 400071, Swastik Park, Mumbai - Harbour Line, Maharashtra",1350,3,3,1,1,2,22222.22222
47500000,"Irla Bridge Andheri West Mumbai, Andheri West, Mumbai - Western Suburbs, Maharashtra",950,3,3,1,1,1,50000
25000000,"Veena Crest Building four bungalow Opposite Ganesh Mandir Andheri West Mumbai 400053, Four Bungalows, Mumbai - Western Suburbs, Maharashtra",1215,3,3,1,2,2,20576.13169
7500000,"7., Gorai 1, Mumbai - North Mumbai, Maharashtra",750,2,2,1,1,1,10000
15000000,"Andheri East, Mumbai, Marol, Mumbai - Western Suburbs, Maharashtra",950,2,2,2,1,1,15789.47368
124900000,"Near Lokhandwala Complex, Behind Infiniti Mall, Andheri West, Mumbai - Western Suburbs, Maharashtra",3835,5,5,5,2,4,32568.4485
70000000,"Rameshwaram Apartment, near Kirti College, Kashinath Dhuru Marg, Dadar Sea face, Prabhadevi, Mumbai - South Mumbai, Maharashtra",1850,3,3,5,1,1,37837.83784
28000000,"MM Spectra Shramjivi Nagar Eastern Express Highway Chembur East Mumbai Maharashtra 400071, Chembur, Mumbai - Harbour Line, Maharashtra",1878,3,3,4,1,4,14909.47817
55000000,"Mittal Aristo Dr Baba Saheb Ambedkar Road Parel Mumbai Maharashtra 400012, Parel, Mumbai - South Mumbai, Maharashtra",2100,3,4,1,1,2,26190.47619
160000000,"Bandra West, Mumbai - Western Suburbs, Maharashtra",3000,4,4,1,1,2,53333.33333
41000000,"Powai, Chandivali, Mumbai - Central Line, Maharashtra",2050,3,3,2,1,1,20000
90000000,"Anandi Villa siddha CHS Behind Getanjali Building Siddharth Nagar Goregaon West Mumbai 400104, Goregaon, Mumbai - North Mumbai, Maharashtra",3500,4,4,2,1,1,25714.28571
40000000,"204/194, megh tower, 19th floor, megh malhar complex, yashodham enclave, film city road, goregaon east, mumbai-400063, india., Goregaon East, Mumbai - Western Suburbs, Maharashtra",2350,4,3,3,1,1,17021.2766
120000000,"Old Mani Mahal Methew Road Opera House Girgaon Mumbai Maharashtra 400004, Girgaon, Mumbai - South Mumbai, Maharashtra",3200,5,4,1,1,1,37500
19000000,"Dahisar West, Mumbai, Dahisar West, Mumbai - North Mumbai, Maharashtra",840,2,2,1,1,1,22619.04762
62500000,"Green Acres Cooperative Housing Society Building Number 2 Main Road Lokhandwala Complex Andheri West Mumbai Maharashtra 400053, Andheri West, Mumbai - Western Suburbs, Maharashtra",1800,3,3,1,1,2,34722.22222
45000000,"Shwetha Grand 7A 7B Plot no 36 Khandelwal Layout Off Link Road Malad West Mumbai  400064, Kanchpada, Mumbai - North Mumbai, Maharashtra",2000,4,4,1,1,1,22500
39700000,"Pestom Sagar Road No- 1, Ghatkopar Mahul Link Road, Opp. Shopper Stop, Amar Mahal, Chembur, Mumbai - Harbour Line, Maharashtra",1722,3,3,1,2,4,23054.58769
37500000,"Mahalakshmi, Mumbai - South Mumbai, Maharashtra",1287,2,2,2,2,1,29137.52914
19500000,"nayanbhosale@yahoo.co.in, Malad East, Mumbai - North Mumbai, Maharashtra",760,2,2,1,1,1,25657.89474
39000000,"near to Dindoshi Best Bus Depot A K Vaidya marg  Goregaon east Mumbai 400063, Goregaon East, Mumbai - Western Suburbs, Maharashtra",2100,4,4,1,1,2,18571.42857
8700000,"Bhayander East, Bhayandar East, Mumbai - Mira Road and Beyond, Maharashtra",860,2,2,4,1,1,10116.27907
32000000,"Gundavli Azad Road  Andheri East, Andheri East, Mumbai - Western Suburbs, Maharashtra",1650,3,3,1,1,2,19393.93939
16500000,"Malad East, Mumbai - North Mumbai, Maharashtra",990,3,2,1,1,1,16666.66667
81100000,"Emerene Heights convent Ave Willingdon Santacruz West Mumbai Maharashtra 400054, Willingdon, Mumbai - Western Suburbs, Maharashtra",2285,4,4,1,2,2,35492.34136
14700000,"Nahur West, Mumbai, Nahur West, Mumbai - Central Line, Maharashtra",921,2,2,1,1,2,15960.91205
52500000,"Borivali West, Mumbai, Chikoowadi, Mumbai - North Mumbai, Maharashtra",2700,4,4,4,2,2,19444.44444
39500000,"Monarch Gardens Cooperative Housing Society B Wing Popatlala Oza Road off RA Kidwai Road Sewri West Mumbai Maharashtra 400015, Parel, Mumbai - South Mumbai, Maharashtra",2900,2,2,2,1,4,13620.68966
65000000,"Flat Number 802 8th Floor Parinee 11 West B Wing Plot Number 11 JVPD Scheme Gulmohar X Road Number 12 Juhu Mumbai 400049, Juhu, Mumbai - Western Suburbs, Maharashtra",1675,3,3,1,2,2,38805.97015
62500000,"Opp New Link Road Oshiwara Andhei West., Andheri West, Mumbai - Western Suburbs, Maharashtra",2040,4,3,1,1,2,30637.2549
21000000,"Malad East, Mumbai, Malad East, Mumbai - North Mumbai, Maharashtra",1165,2,2,3,1,3,18025.75107
15000000,"Chirag Nagar, Ghatkopar West, Ghatkopar, Mumbai - Central Line, Maharashtra",1058,2,2,1,1,1,14177.69376
24500000,"Lodha Aurum Grande, Kanjurmarg East, Mumbai - Central Line, Maharashtra",1368,3,2,1,2,2,17909.35673
27000000,"Chembur East, Postal Colony, Mumbai - Harbour Line, Maharashtra",1300,3,2,1,1,1,20769.23077
20000000,"Mumbai, Gorai 1, Mumbai - North Mumbai, Maharashtra",743,2,2,1,1,1,26917.9004
14500000,"Will disclose only to interested buyers, Chembur, Mumbai - Harbour Line, Maharashtra",774,2,2,1,1,1,18733.85013
25000000,"A 602 Om sai Om Sai Smrutichs, kandarpada, Dahisar west, Flat no. A 602, Dahisar East, Mumbai - North Mumbai, Maharashtra",1440,3,4,1,1,2,17361.11111
12600000,"Navratna Premises Cooperative Housing Society LTD Narsinh Mehta Road Maneklal Estate Ghatkopar West Mumbai Maharashtra 400086, Ghatkopar, Mumbai - Central Line, Maharashtra",650,2,2,1,1,1,19384.61538
18000000,"Rajshiv ganga Jankalyan NagarMalad WestMumbai, Malad West, Mumbai - Western Suburbs, Maharashtra",1566,3,3,1,1,3,11494.25287
15000000,"Marol Marishi road, Mumbai-59, Andheri East, Mumbai - Western Suburbs, Maharashtra",925,2,2,1,1,2,16216.21622
11000000,"New Dindoshi Mahada, Goregaon East, Mumbai - Western Suburbs, Maharashtra",861,2,2,1,1,1,12775.84204
